time	manip	gran	press	averat	laba	proba	StZn
331	28	-2	4	-1	24	100000	99958	
332	28	-2	4	20	24	100000	99958	
333	28	-2	4	20	24	100000	99958	
334	28	-2	4	20	24	100000	99958	
335	25	40	4	20	24	100000	99958	
336	25	40	4	20	24	100000	99958	
337	25	40	4	20	24	100000	99958	
338	22	40	4	20	24	100000	99958	
339	22	40	4	20	24	100000	99958	
340	22	40	4	20	24	100000	99958	
341	22	40	4	12	24	100000	99958	
342	22	40	4	12	24	100000	99958	
343	22	40	4	12	24	100000	99958	
344	22	40	4	12	24	100000	99958	
345	20	40	4	12	24	100000	99958	
346	19	40	4	12	24	100000	99958	
347	19	40	4	12	24	100000	99958	
348	19	40	4	7	24	100000	99958	
349	16	40	4	7	24	100000	99958	
350	16	40	4	7	24	100000	99958	
351	16	40	4	7	24	100000	99958	
352	13	40	4	7	24	100000	99952	
353	13	40	4	7	24	100000	99952	
354	13	40	4	7	24	100000	99952	
355	13	40	4	7	24	100000	99952	
356	13	40	4	7	24	100000	99952	
357	13	40	4	7	24	100000	99952	
358	13	40	4	7	24	100000	99952	
359	13	40	4	7	24	100000	99952	
360	11	40	4	7	24	100000	99952	
361	10	40	4	7	24	100000	99952	
362	10	40	4	7	24	100000	99952	
363	10	40	4	7	24	100000	99952	
364	7	40	4	-7	24	100000	99952	
365	7	40	4	-7	24	100000	99952	
366	7	40	4	-7	24	100000	99952	
367	4	40	4	-7	24	100000	99946	
368	4	40	4	-7	24	100000	99946	
369	4	40	4	-7	24	100000	99946	
370	4	40	4	-7	24	100000	99946	
371	4	40	4	-7	24	100000	99946	
372	4	40	4	-7	24	100000	99946	
373	4	40	4	-7	24	100000	99946	
374	2	40	4	-7	24	100000	99946	
375	2	40	4	20	24	100000	99946	
376	2	40	4	20	24	100000	99946	
377	0	40	4	20	24	100000	99946	
378	0	40	4	20	24	100000	99946	
379	0	40	4	20	24	100000	99946	
380	36	40	4	20	24	100000	99946	
381	36	40	0	20	24	100000	99946	
382	36	40	0	20	24	100000	99946	
383	36	40	0	20	24	100000	99946	
384	36	40	0	20	24	100000	99946	
385	31	40	0	20	24	100000	99946	
386	31	40	0	20	24	100000	99946	
387	31	40	0	20	24	100000	99946	
388	28	40	0	20	24	100000	99946	
389	27	40	0	20	24	100000	99946	
390	27	40	0	20	24	100000	99946	
391	27	40	0	20	24	100000	99946	
392	24	26	0	20	24	100000	99946	
393	24	26	0	20	24	100000	99946	
394	24	26	0	20	24	100000	99946	
395	24	26	0	20	24	100000	99940	
396	24	26	0	20	24	100000	99940	
397	24	26	0	20	24	100000	99940	
398	24	26	0	20	24	100000	99940	
399	24	26	0	20	24	100000	99940	
