time	manip	gran	press	averat	laba	proba	StZn	cell_1	cell_2	cell_3
239	1	0	0	0	1	2	0	9	0	8	
240	1	0	0	1	1	0	0	9	0	8	
241	1	0	0	1	1	0	0	9	0	8	
242	1	0	0	1	1	0	0	9	0	8	
243	1	0	0	1	1	0	0	0	3	8	
244	1	0	0	1	1	0	0	0	3	8	
245	1	0	0	2	1	0	0	0	3	8	
246	1	0	0	2	1	0	0	0	3	8	
247	1	0	0	2	1	0	0	0	3	8	
248	0	1	0	2	1	0	0	0	3	8	
249	1	1	0	3	0	0	0	0	4	8	
250	1	1	0	3	0	0	0	0	4	8	
251	1	1	0	3	0	1	0	0	0	8	
252	1	1	0	0	0	1	0	0	0	8	
253	1	1	0	0	1	2	0	0	0	8	
254	1	3	0	0	1	2	1	0	0	8	
255	1	3	0	0	1	2	1	0	0	8	
256	1	3	0	0	1	2	1	0	0	8	
257	3	0	0	1	1	2	2	0	0	8	
258	3	0	0	1	1	2	2	0	0	8	
259	3	0	0	1	1	2	2	0	0	8	
260	1	0	0	1	1	0	2	0	0	8	
261	1	0	0	1	1	0	2	0	0	8	
262	1	0	0	1	1	0	2	0	0	8	
263	1	0	0	1	0	0	2	0	0	8	
264	1	0	0	1	0	0	2	0	0	8	
265	1	0	0	1	0	0	2	0	0	8	
266	1	0	0	1	0	0	2	0	0	8	
267	1	0	0	0	0	0	2	1	0	8	
268	1	0	0	0	0	0	2	1	0	8	
269	1	0	0	0	0	1	2	1	0	0	
270	1	0	0	0	0	1	2	1	0	0	
271	1	0	1	0	1	2	2	1	0	0	
272	1	0	1	0	1	2	2	1	0	0	
273	1	0	1	0	1	2	2	1	0	0	
274	1	0	1	0	1	2	2	1	0	0	
275	1	0	0	0	1	2	2	1	0	0	
276	1	1	0	0	1	0	2	1	0	0	
277	1	1	0	0	1	0	2	1	0	0	
278	1	1	0	0	1	0	2	1	0	0	
279	1	1	0	0	1	0	0	1	3	0	
280	0	1	0	1	1	0	0	1	3	0	
281	1	1	0	1	0	0	0	1	0	0	
282	1	1	0	1	0	0	0	1	0	0	
283	1	2	0	1	0	0	0	1	0	0	
284	0	2	0	1	0	0	1	1	0	0	
285	0	2	0	1	0	0	1	1	0	0	
286	0	2	0	1	0	0	1	1	0	0	
287	1	2	0	3	0	0	2	1	0	0	
288	1	2	0	3	0	0	2	1	0	0	
289	0	2	0	3	0	1	2	1	0	0	
290	1	0	0	0	0	1	2	1	0	0	
291	1	0	0	0	1	2	2	1	0	0	
292	1	0	0	0	1	2	2	1	0	0	
293	1	0	0	1	1	2	2	0	0	0	
294	1	1	0	1	1	0	2	0	0	0	
295	1	1	0	1	1	0	2	0	0	0	
296	1	1	0	1	1	0	2	0	0	0	
297	0	1	0	1	1	0	2	7	0	0	
298	0	1	0	1	1	0	2	7	0	0	
299	0	1	0	1	1	0	2	7	0	0	
300	0	2	0	1	1	0	2	7	0	0	
301	1	2	0	1	0	0	2	0	0	0	
302	1	2	0	1	0	0	2	0	0	0	
303	1	2	0	1	0	0	2	0	0	0	
304	1	2	0	1	0	0	2	0	0	0	
305	0	2	0	1	0	0	2	1	0	0	
306	1	2	0	3	0	0	2	1	0	0	
307	1	2	0	3	0	0	2	1	0	0	
308	3	2	0	3	0	1	2	1	0	0	
309	3	2	0	0	0	1	2	1	0	0	
310	3	2	0	0	1	2	2	1	0	0	
311	1	0	0	0	1	2	2	1	0	0	
312	1	0	0	0	1	2	2	1	0	0	
313	1	0	0	0	1	2	2	1	0	0	
314	1	0	0	1	1	2	2	0	0	0	
315	1	1	0	1	1	0	2	0	0	0	
316	1	1	0	1	1	0	2	0	0	0	
317	1	1	0	1	1	0	2	0	0	0	
